Date,Amount,Type,Stock
2007-01-29 00:00:00,0.17,Dividend,SKT
2007-04-26 00:00:00,0.18,Dividend,SKT
2007-07-27 00:00:00,0.18,Dividend,SKT
2007-10-29 00:00:00,0.18,Dividend,SKT
2008-01-29 00:00:00,0.18,Dividend,SKT
2008-04-28 00:00:00,0.19,Dividend,SKT
2008-07-28 00:00:00,0.19,Dividend,SKT
2008-10-29 00:00:00,0.19,Dividend,SKT
2009-01-28 00:00:00,0.19,Dividend,SKT
2009-04-28 00:00:00,0.19125,Dividend,SKT
2009-07-28 00:00:00,0.19125,Dividend,SKT
2009-10-28 00:00:00,0.19125,Dividend,SKT
2010-01-27 00:00:00,0.19125,Dividend,SKT
2010-04-28 00:00:00,0.19375,Dividend,SKT
2010-07-28 00:00:00,0.19375,Dividend,SKT
2010-10-27 00:00:00,0.19375,Dividend,SKT
2011-01-27 00:00:00,0.19375,Dividend,SKT
2011-04-27 00:00:00,0.2,Dividend,SKT
2011-07-27 00:00:00,0.2,Dividend,SKT
2011-10-26 00:00:00,0.2,Dividend,SKT
2012-01-26 00:00:00,0.2,Dividend,SKT
2012-04-26 00:00:00,0.21,Dividend,SKT
2012-07-26 00:00:00,0.21,Dividend,SKT
2012-10-26 00:00:00,0.21,Dividend,SKT
2013-01-28 00:00:00,0.21,Dividend,SKT
2013-04-26 00:00:00,0.225,Dividend,SKT
2013-07-26 00:00:00,0.225,Dividend,SKT
2013-10-28 00:00:00,0.225,Dividend,SKT
2014-01-28 00:00:00,0.225,Dividend,SKT
2014-04-28 00:00:00,0.24,Dividend,SKT
2014-07-28 00:00:00,0.24,Dividend,SKT
2014-10-28 00:00:00,0.24,Dividend,SKT
2015-01-28 00:00:00,0.24,Dividend,SKT
2015-04-28 00:00:00,0.285,Dividend,SKT
2015-07-28 00:00:00,0.285,Dividend,SKT
2015-10-28 00:00:00,0.285,Dividend,SKT
2015-12-29 00:00:00,0.21,Dividend,SKT
2016-01-27 00:00:00,0.285,Dividend,SKT
2016-04-27 00:00:00,0.325,Dividend,SKT
2016-07-27 00:00:00,0.325,Dividend,SKT
2016-10-27 00:00:00,0.325,Dividend,SKT
2017-01-27 00:00:00,0.325,Dividend,SKT
2017-04-26 00:00:00,0.3425,Dividend,SKT
2017-07-27 00:00:00,0.3425,Dividend,SKT
2017-10-30 00:00:00,0.3425,Dividend,SKT
2018-01-30 00:00:00,0.3425,Dividend,SKT
2018-04-27 00:00:00,0.35,Dividend,SKT
2018-07-30 00:00:00,0.35,Dividend,SKT
2018-10-30 00:00:00,0.35,Dividend,SKT
2019-01-30 00:00:00,0.35,Dividend,SKT
2019-04-29 00:00:00,0.355,Dividend,SKT
2019-07-30 00:00:00,0.355,Dividend,SKT
2019-10-30 00:00:00,0.355,Dividend,SKT
2020-01-30 00:00:00,0.355,Dividend,SKT
1993-07-28 00:00:00,0.02875,Dividend,SKT
1993-10-26 00:00:00,0.105,Dividend,SKT
1993-12-13 00:00:00,0.02625,Dividend,SKT
1994-01-13 00:00:00,0.105,Dividend,SKT
1994-04-25 00:00:00,0.115,Dividend,SKT
1994-07-25 00:00:00,0.115,Dividend,SKT
1994-10-24 00:00:00,0.115,Dividend,SKT
1995-01-23 00:00:00,0.115,Dividend,SKT
1995-04-24 00:00:00,0.125,Dividend,SKT
1995-07-26 00:00:00,0.125,Dividend,SKT
1995-10-25 00:00:00,0.125,Dividend,SKT
1996-01-24 00:00:00,0.125,Dividend,SKT
1996-04-24 00:00:00,0.13,Dividend,SKT
1996-07-24 00:00:00,0.13,Dividend,SKT
1996-10-23 00:00:00,0.13,Dividend,SKT
1997-01-22 00:00:00,0.13,Dividend,SKT
1997-04-23 00:00:00,0.1375,Dividend,SKT
1997-07-23 00:00:00,0.1375,Dividend,SKT
1997-10-22 00:00:00,0.1375,Dividend,SKT
1998-01-28 00:00:00,0.1375,Dividend,SKT
1998-04-28 00:00:00,0.15,Dividend,SKT
1998-07-28 00:00:00,0.15,Dividend,SKT
1998-10-28 00:00:00,0.15,Dividend,SKT
1999-01-27 00:00:00,0.15,Dividend,SKT
1999-04-28 00:00:00,0.15125,Dividend,SKT
1999-07-28 00:00:00,0.15125,Dividend,SKT
1999-10-27 00:00:00,0.15125,Dividend,SKT
2000-01-27 00:00:00,0.15125,Dividend,SKT
2000-04-26 00:00:00,0.1519,Dividend,SKT
2000-07-27 00:00:00,0.1519,Dividend,SKT
2000-10-27 00:00:00,0.1519,Dividend,SKT
2001-01-29 00:00:00,0.1519,Dividend,SKT
2001-04-26 00:00:00,0.1525,Dividend,SKT
2001-07-27 00:00:00,0.1525,Dividend,SKT
2001-10-29 00:00:00,0.1525,Dividend,SKT
2002-01-29 00:00:00,0.1525,Dividend,SKT
2002-04-26 00:00:00,0.15315,Dividend,SKT
2002-07-29 00:00:00,0.15315,Dividend,SKT
2002-10-29 00:00:00,0.15315,Dividend,SKT
2003-01-29 00:00:00,0.15315,Dividend,SKT
2003-04-28 00:00:00,0.15375,Dividend,SKT
2003-07-29 00:00:00,0.15375,Dividend,SKT
2003-10-29 00:00:00,0.15375,Dividend,SKT
2004-01-28 00:00:00,0.15375,Dividend,SKT
2004-04-28 00:00:00,0.15625,Dividend,SKT
2004-07-28 00:00:00,0.15625,Dividend,SKT
2004-10-27 00:00:00,0.15625,Dividend,SKT
2005-01-27 00:00:00,0.15625,Dividend,SKT
2005-04-27 00:00:00,0.16125,Dividend,SKT
2005-07-27 00:00:00,0.16125,Dividend,SKT
2005-10-27 00:00:00,0.16125,Dividend,SKT
2006-01-27 00:00:00,0.16125,Dividend,SKT
2006-04-26 00:00:00,0.17,Dividend,SKT
2006-07-27 00:00:00,0.17,Dividend,SKT
2006-10-27 00:00:00,0.17,Dividend,SKT
2007-01-29 00:00:00,0.17,Dividend,SKT
2007-04-26 00:00:00,0.18,Dividend,SKT
2007-07-27 00:00:00,0.18,Dividend,SKT
2007-10-29 00:00:00,0.18,Dividend,SKT
2008-01-29 00:00:00,0.18,Dividend,SKT
2008-04-28 00:00:00,0.19,Dividend,SKT
2008-07-28 00:00:00,0.19,Dividend,SKT
2008-10-29 00:00:00,0.19,Dividend,SKT
2009-01-28 00:00:00,0.19,Dividend,SKT
2009-04-28 00:00:00,0.19125,Dividend,SKT
2009-07-28 00:00:00,0.19125,Dividend,SKT
2009-10-28 00:00:00,0.19125,Dividend,SKT
2010-01-27 00:00:00,0.19125,Dividend,SKT
2010-04-28 00:00:00,0.19375,Dividend,SKT
2010-07-28 00:00:00,0.19375,Dividend,SKT
2010-10-27 00:00:00,0.19375,Dividend,SKT
2011-01-27 00:00:00,0.19375,Dividend,SKT
2011-04-27 00:00:00,0.2,Dividend,SKT
2011-07-27 00:00:00,0.2,Dividend,SKT
2011-10-26 00:00:00,0.2,Dividend,SKT
2012-01-26 00:00:00,0.2,Dividend,SKT
2012-04-26 00:00:00,0.21,Dividend,SKT
2012-07-26 00:00:00,0.21,Dividend,SKT
2012-10-26 00:00:00,0.21,Dividend,SKT
2013-01-28 00:00:00,0.21,Dividend,SKT
2013-04-26 00:00:00,0.225,Dividend,SKT
2013-07-26 00:00:00,0.225,Dividend,SKT
2013-10-28 00:00:00,0.225,Dividend,SKT
2014-01-28 00:00:00,0.225,Dividend,SKT
2014-04-28 00:00:00,0.24,Dividend,SKT
2014-07-28 00:00:00,0.24,Dividend,SKT
2014-10-28 00:00:00,0.24,Dividend,SKT
2015-01-28 00:00:00,0.24,Dividend,SKT
2015-04-28 00:00:00,0.285,Dividend,SKT
2015-07-28 00:00:00,0.285,Dividend,SKT
2015-10-28 00:00:00,0.285,Dividend,SKT
2015-12-29 00:00:00,0.21,Dividend,SKT
2016-01-27 00:00:00,0.285,Dividend,SKT
2016-04-27 00:00:00,0.325,Dividend,SKT
2016-07-27 00:00:00,0.325,Dividend,SKT
2016-10-27 00:00:00,0.325,Dividend,SKT
2017-01-27 00:00:00,0.325,Dividend,SKT
2017-04-26 00:00:00,0.3425,Dividend,SKT
2017-07-27 00:00:00,0.3425,Dividend,SKT
2017-10-30 00:00:00,0.3425,Dividend,SKT
2018-01-30 00:00:00,0.3425,Dividend,SKT
2018-04-27 00:00:00,0.35,Dividend,SKT
2018-07-30 00:00:00,0.35,Dividend,SKT
2018-10-30 00:00:00,0.35,Dividend,SKT
2019-01-30 00:00:00,0.35,Dividend,SKT
2019-04-29 00:00:00,0.355,Dividend,SKT
2019-07-30 00:00:00,0.355,Dividend,SKT
2019-10-30 00:00:00,0.355,Dividend,SKT
2020-01-30 00:00:00,0.355,Dividend,SKT
2010-03-16 00:00:00,0.34,Dividend,SLRC
2010-06-15 00:00:00,0.6,Dividend,SLRC
2010-09-15 00:00:00,0.6,Dividend,SLRC
2010-12-15 00:00:00,0.6,Dividend,SLRC
2011-03-15 00:00:00,0.6,Dividend,SLRC
2011-06-15 00:00:00,0.6,Dividend,SLRC
2011-09-16 00:00:00,0.6,Dividend,SLRC
2011-12-13 00:00:00,0.6,Dividend,SLRC
2012-03-16 00:00:00,0.6,Dividend,SLRC
2012-06-15 00:00:00,0.6,Dividend,SLRC
2012-09-18 00:00:00,0.6,Dividend,SLRC
2012-12-18 00:00:00,0.6,Dividend,SLRC
2013-03-19 00:00:00,0.6,Dividend,SLRC
2013-06-18 00:00:00,0.6,Dividend,SLRC
2013-09-17 00:00:00,0.4,Dividend,SLRC
2013-12-17 00:00:00,0.4,Dividend,SLRC
2014-03-18 00:00:00,0.4,Dividend,SLRC
2014-06-17 00:00:00,0.4,Dividend,SLRC
2014-09-16 00:00:00,0.4,Dividend,SLRC
2014-12-16 00:00:00,0.4,Dividend,SLRC
2015-03-17 00:00:00,0.4,Dividend,SLRC
2015-06-23 00:00:00,0.4,Dividend,SLRC
2015-09-22 00:00:00,0.4,Dividend,SLRC
2015-12-15 00:00:00,0.4,Dividend,SLRC
2016-03-22 00:00:00,0.4,Dividend,SLRC
2016-06-21 00:00:00,0.4,Dividend,SLRC
2016-09-20 00:00:00,0.4,Dividend,SLRC
2016-12-13 00:00:00,0.4,Dividend,SLRC
2017-03-21 00:00:00,0.4,Dividend,SLRC
2017-06-20 00:00:00,0.4,Dividend,SLRC
2017-09-20 00:00:00,0.4,Dividend,SLRC
2017-12-20 00:00:00,0.4,Dividend,SLRC
2018-03-21 00:00:00,0.41,Dividend,SLRC
2018-06-20 00:00:00,0.41,Dividend,SLRC
2018-09-19 00:00:00,0.41,Dividend,SLRC
2018-12-19 00:00:00,0.41,Dividend,SLRC
2019-03-20 00:00:00,0.41,Dividend,SLRC
2019-06-19 00:00:00,0.41,Dividend,SLRC
2019-09-18 00:00:00,0.41,Dividend,SLRC
2019-12-18 00:00:00,0.41,Dividend,SLRC
1982-01-26 00:00:00,0.037787219500000004,Dividend,SO
1982-04-27 00:00:00,0.037787219500000004,Dividend,SO
1982-07-27 00:00:00,0.039653519,Dividend,SO
1982-10-26 00:00:00,0.039653519,Dividend,SO
1983-02-01 00:00:00,0.039653519,Dividend,SO
1983-04-26 00:00:00,0.039653519,Dividend,SO
1983-07-26 00:00:00,0.039653519,Dividend,SO
1983-11-01 00:00:00,0.0419841025,Dividend,SO
1984-01-31 00:00:00,0.0419841025,Dividend,SO
1984-05-01 00:00:00,0.0419841025,Dividend,SO
1984-07-31 00:00:00,0.0419841025,Dividend,SO
1984-10-30 00:00:00,0.044785079000000005,Dividend,SO
1985-01-29 00:00:00,0.044785079000000005,Dividend,SO
1985-04-30 00:00:00,0.044785079000000005,Dividend,SO
1985-07-30 00:00:00,0.044785079000000005,Dividend,SO
1985-10-29 00:00:00,0.047583001,Dividend,SO
1986-01-28 00:00:00,0.15577950000000002,Dividend,SO
1986-04-29 00:00:00,0.15577950000000002,Dividend,SO
1986-07-29 00:00:00,0.15577950000000002,Dividend,SO
1986-10-28 00:00:00,0.16347684,Dividend,SO
1987-01-27 00:00:00,0.16347684,Dividend,SO
1987-04-28 00:00:00,0.16347684,Dividend,SO
1987-07-28 00:00:00,0.16347684,Dividend,SO
1987-10-27 00:00:00,0.16347684,Dividend,SO
1988-01-26 00:00:00,0.16347684,Dividend,SO
1988-04-26 00:00:00,0.16347684,Dividend,SO
1988-07-26 00:00:00,0.16347684,Dividend,SO
1988-11-01 00:00:00,0.16347684,Dividend,SO
1989-01-31 00:00:00,0.16347684,Dividend,SO
1989-04-25 00:00:00,0.16347684,Dividend,SO
1989-08-01 00:00:00,0.16347684,Dividend,SO
1989-10-31 00:00:00,0.16347684,Dividend,SO
1990-01-30 00:00:00,0.16347684,Dividend,SO
1990-05-01 00:00:00,0.16347684,Dividend,SO
1990-07-31 00:00:00,0.16347684,Dividend,SO
1990-10-30 00:00:00,0.16347684,Dividend,SO
1991-01-29 00:00:00,0.16347684,Dividend,SO
1991-04-30 00:00:00,0.16347684,Dividend,SO
1991-07-30 00:00:00,0.16347684,Dividend,SO
1991-10-29 00:00:00,0.16347684,Dividend,SO
1992-01-28 00:00:00,0.16805859,Dividend,SO
1992-04-28 00:00:00,0.16805859,Dividend,SO
1992-07-28 00:00:00,0.16805859,Dividend,SO
1992-10-27 00:00:00,0.16805859,Dividend,SO
1993-01-26 00:00:00,0.17404541,Dividend,SO
1993-04-27 00:00:00,0.17404541,Dividend,SO
1993-07-27 00:00:00,0.17404541,Dividend,SO
1993-10-26 00:00:00,0.17404541,Dividend,SO
1994-02-01 00:00:00,0.1802155,Dividend,SO
1994-04-26 00:00:00,0.1802155,Dividend,SO
1994-07-26 00:00:00,0.1802155,Dividend,SO
1994-11-01 00:00:00,0.1802155,Dividend,SO
1995-01-31 00:00:00,0.1863245,Dividend,SO
1995-04-25 00:00:00,0.1863245,Dividend,SO
1995-08-03 00:00:00,0.1863245,Dividend,SO
1995-11-02 00:00:00,0.1863245,Dividend,SO
1996-02-01 00:00:00,0.1924335,Dividend,SO
1996-05-02 00:00:00,0.1924335,Dividend,SO
1996-08-01 00:00:00,0.1924335,Dividend,SO
1996-10-31 00:00:00,0.1924335,Dividend,SO
1997-01-30 00:00:00,0.1985425,Dividend,SO
1997-05-01 00:00:00,0.1985425,Dividend,SO
1997-07-31 00:00:00,0.1985425,Dividend,SO
1997-10-30 00:00:00,0.1985425,Dividend,SO
1998-01-29 00:00:00,0.336037763,Dividend,SO
1998-04-30 00:00:00,0.336037763,Dividend,SO
1998-07-30 00:00:00,0.336037763,Dividend,SO
1998-10-29 00:00:00,0.336037763,Dividend,SO
1999-01-28 00:00:00,0.336037763,Dividend,SO
1999-04-29 00:00:00,0.336037763,Dividend,SO
1999-07-29 00:00:00,0.336037763,Dividend,SO
1999-10-28 00:00:00,0.336037763,Dividend,SO
2000-02-03 00:00:00,0.336037763,Dividend,SO
2000-04-27 00:00:00,0.336037763,Dividend,SO
2000-08-03 00:00:00,0.336037763,Dividend,SO
2000-11-02 00:00:00,0.336037763,Dividend,SO
2001-02-01 00:00:00,0.336037763,Dividend,SO
2001-05-03 00:00:00,0.335,Dividend,SO
2001-08-02 00:00:00,0.335,Dividend,SO
2001-11-01 00:00:00,0.335,Dividend,SO
2002-01-31 00:00:00,0.335,Dividend,SO
2002-05-02 00:00:00,0.335,Dividend,SO
2002-08-01 00:00:00,0.3425,Dividend,SO
2002-10-31 00:00:00,0.3425,Dividend,SO
2003-01-30 00:00:00,0.3425,Dividend,SO
2003-05-01 00:00:00,0.3425,Dividend,SO
2003-07-31 00:00:00,0.35,Dividend,SO
2003-10-30 00:00:00,0.35,Dividend,SO
2004-01-29 00:00:00,0.35,Dividend,SO
2004-04-29 00:00:00,0.35,Dividend,SO
2004-07-29 00:00:00,0.3575,Dividend,SO
2004-10-28 00:00:00,0.3575,Dividend,SO
2005-02-03 00:00:00,0.3575,Dividend,SO
2005-04-28 00:00:00,0.3725,Dividend,SO
2005-07-28 00:00:00,0.3725,Dividend,SO
2005-11-03 00:00:00,0.3725,Dividend,SO
2006-02-02 00:00:00,0.3725,Dividend,SO
2006-04-27 00:00:00,0.3875,Dividend,SO
2006-08-03 00:00:00,0.3875,Dividend,SO
2006-11-02 00:00:00,0.3875,Dividend,SO
2007-02-01 00:00:00,0.3875,Dividend,SO
2007-05-03 00:00:00,0.4025,Dividend,SO
2007-08-02 00:00:00,0.4025,Dividend,SO
2007-11-01 00:00:00,0.4025,Dividend,SO
2008-01-31 00:00:00,0.4025,Dividend,SO
2008-05-01 00:00:00,0.42,Dividend,SO
2008-07-31 00:00:00,0.42,Dividend,SO
2008-10-30 00:00:00,0.42,Dividend,SO
2009-01-29 00:00:00,0.42,Dividend,SO
2009-04-30 00:00:00,0.4375,Dividend,SO
2009-07-30 00:00:00,0.4375,Dividend,SO
2009-10-29 00:00:00,0.4375,Dividend,SO
2010-01-28 00:00:00,0.4375,Dividend,SO
2010-04-29 00:00:00,0.455,Dividend,SO
2010-07-29 00:00:00,0.455,Dividend,SO
2010-10-28 00:00:00,0.455,Dividend,SO
2011-02-03 00:00:00,0.455,Dividend,SO
2011-04-28 00:00:00,0.4725,Dividend,SO
2011-07-28 00:00:00,0.4725,Dividend,SO
2011-11-03 00:00:00,0.4725,Dividend,SO
2012-02-02 00:00:00,0.4725,Dividend,SO
2012-05-03 00:00:00,0.49,Dividend,SO
2012-08-02 00:00:00,0.49,Dividend,SO
2012-11-01 00:00:00,0.49,Dividend,SO
2013-01-31 00:00:00,0.49,Dividend,SO
2013-05-02 00:00:00,0.5075,Dividend,SO
2013-08-01 00:00:00,0.5075,Dividend,SO
2013-10-31 00:00:00,0.5075,Dividend,SO
2014-01-30 00:00:00,0.5075,Dividend,SO
2014-05-01 00:00:00,0.525,Dividend,SO
2014-07-31 00:00:00,0.525,Dividend,SO
2014-10-30 00:00:00,0.525,Dividend,SO
2015-02-12 00:00:00,0.525,Dividend,SO
2015-02-13 00:00:00,0.525,Dividend,SO
2015-05-14 00:00:00,0.5425,Dividend,SO
2015-08-13 00:00:00,0.5425,Dividend,SO
2015-11-12 00:00:00,0.5425,Dividend,SO
2016-02-11 00:00:00,0.5425,Dividend,SO
2016-05-12 00:00:00,0.56,Dividend,SO
2016-08-11 00:00:00,0.56,Dividend,SO
2016-11-17 00:00:00,0.56,Dividend,SO
2017-02-16 00:00:00,0.56,Dividend,SO
2017-05-11 00:00:00,0.58,Dividend,SO
2017-08-17 00:00:00,0.58,Dividend,SO
2017-11-17 00:00:00,0.58,Dividend,SO
2018-02-16 00:00:00,0.58,Dividend,SO
2018-05-18 00:00:00,0.6,Dividend,SO
2018-08-17 00:00:00,0.6,Dividend,SO
2018-11-16 00:00:00,0.6,Dividend,SO
2019-02-15 00:00:00,0.6,Dividend,SO
2019-05-17 00:00:00,0.62,Dividend,SO
2019-08-16 00:00:00,0.62,Dividend,SO
2019-11-15 00:00:00,0.62,Dividend,SO
2020-02-14 00:00:00,0.62,Dividend,SO
2009-10-28 00:00:00,0.008063215610385421,Dividend,STWD
2009-12-28 00:00:00,0.08063215610385423,Dividend,STWD
2010-03-29 00:00:00,0.17739074342847927,Dividend,STWD
2010-06-28 00:00:00,0.20158039025963556,Dividend,STWD
2010-09-28 00:00:00,0.26608611514271896,Dividend,STWD
2010-12-28 00:00:00,0.3225286244154169,Dividend,STWD
2010-12-29 00:00:00,0.3225286244154169,Dividend,STWD
2011-03-29 00:00:00,0.3386550556361877,Dividend,STWD
2011-06-28 00:00:00,0.35478148685695854,Dividend,STWD
2011-09-28 00:00:00,0.35478148685695854,Dividend,STWD
2011-12-28 00:00:00,0.35478148685695854,Dividend,STWD
2012-03-28 00:00:00,0.35478148685695854,Dividend,STWD
2012-06-27 00:00:00,0.35478148685695854,Dividend,STWD
2012-09-26 00:00:00,0.35478148685695854,Dividend,STWD
2012-12-27 00:00:00,0.35478148685695854,Dividend,STWD
2013-03-26 00:00:00,0.35478148685695854,Dividend,STWD
2013-06-26 00:00:00,0.37090791807772944,Dividend,STWD
2013-09-26 00:00:00,0.37090791807772944,Dividend,STWD
2013-12-27 00:00:00,0.37090791807772944,Dividend,STWD
2014-03-27 00:00:00,0.48,Dividend,STWD
2014-06-26 00:00:00,0.48,Dividend,STWD
2014-09-26 00:00:00,0.48,Dividend,STWD
2014-12-29 00:00:00,0.48,Dividend,STWD
2015-03-27 00:00:00,0.48,Dividend,STWD
2015-06-26 00:00:00,0.48,Dividend,STWD
2015-09-28 00:00:00,0.48,Dividend,STWD
2015-12-29 00:00:00,0.48,Dividend,STWD
2016-03-29 00:00:00,0.48,Dividend,STWD
2016-06-28 00:00:00,0.48,Dividend,STWD
2016-09-28 00:00:00,0.48,Dividend,STWD
2016-12-28 00:00:00,0.48,Dividend,STWD
2017-03-29 00:00:00,0.48,Dividend,STWD
2017-06-28 00:00:00,0.48,Dividend,STWD
2017-09-28 00:00:00,0.48,Dividend,STWD
2017-12-28 00:00:00,0.48,Dividend,STWD
2018-03-28 00:00:00,0.48,Dividend,STWD
2018-06-28 00:00:00,0.48,Dividend,STWD
2018-09-27 00:00:00,0.48,Dividend,STWD
2018-12-28 00:00:00,0.48,Dividend,STWD
2019-03-28 00:00:00,0.48,Dividend,STWD
2019-06-27 00:00:00,0.48,Dividend,STWD
2019-09-27 00:00:00,0.48,Dividend,STWD
2019-12-30 00:00:00,0.48,Dividend,STWD
2012-06-13 00:00:00,0.34,Dividend,TCPC
2012-09-12 00:00:00,0.35,Dividend,TCPC
2012-12-13 00:00:00,0.4,Dividend,TCPC
2013-03-14 00:00:00,0.4,Dividend,TCPC
2013-06-05 00:00:00,0.36,Dividend,TCPC
2013-09-05 00:00:00,0.36,Dividend,TCPC
2013-12-06 00:00:00,0.41,Dividend,TCPC
2014-03-13 00:00:00,0.36,Dividend,TCPC
2014-06-16 00:00:00,0.41,Dividend,TCPC
2014-09-12 00:00:00,0.36,Dividend,TCPC
2014-12-04 00:00:00,0.41,Dividend,TCPC
2015-03-17 00:00:00,0.36,Dividend,TCPC
2015-06-12 00:00:00,0.36,Dividend,TCPC
2015-09-14 00:00:00,0.36,Dividend,TCPC
2015-12-15 00:00:00,0.36,Dividend,TCPC
2016-03-15 00:00:00,0.36,Dividend,TCPC
2016-06-14 00:00:00,0.36,Dividend,TCPC
2016-09-14 00:00:00,0.36,Dividend,TCPC
2016-12-14 00:00:00,0.36,Dividend,TCPC
2017-03-15 00:00:00,0.36,Dividend,TCPC
2017-06-14 00:00:00,0.36,Dividend,TCPC
2017-09-14 00:00:00,0.36,Dividend,TCPC
2017-12-14 00:00:00,0.36,Dividend,TCPC
2018-03-15 00:00:00,0.36,Dividend,TCPC
2018-06-14 00:00:00,0.36,Dividend,TCPC
2018-09-13 00:00:00,0.36,Dividend,TCPC
2018-12-14 00:00:00,0.36,Dividend,TCPC
2019-03-14 00:00:00,0.36,Dividend,TCPC
2019-06-13 00:00:00,0.36,Dividend,TCPC
2019-09-13 00:00:00,0.36,Dividend,TCPC
2019-12-16 00:00:00,0.36,Dividend,TCPC
2014-04-11 00:00:00,0.09,Dividend,TPVG
2014-05-28 00:00:00,0.3,Dividend,TPVG
2014-08-27 00:00:00,0.32,Dividend,TPVG
2014-11-25 00:00:00,0.36,Dividend,TPVG
2014-12-18 00:00:00,0.15,Dividend,TPVG
2015-03-24 00:00:00,0.36,Dividend,TPVG
2015-05-27 00:00:00,0.36,Dividend,TPVG
2015-08-27 00:00:00,0.36,Dividend,TPVG
2015-11-25 00:00:00,0.36,Dividend,TPVG
2016-03-29 00:00:00,0.36,Dividend,TPVG
2016-05-26 00:00:00,0.36,Dividend,TPVG
2016-05-27 00:00:00,0.36,Dividend,TPVG
2016-08-29 00:00:00,0.36,Dividend,TPVG
2016-11-28 00:00:00,0.36,Dividend,TPVG
2017-03-29 00:00:00,0.36,Dividend,TPVG
2017-05-26 00:00:00,0.36,Dividend,TPVG
2017-08-29 00:00:00,0.36,Dividend,TPVG
2017-11-16 00:00:00,0.36,Dividend,TPVG
2018-03-22 00:00:00,0.36,Dividend,TPVG
2018-05-30 00:00:00,0.36,Dividend,TPVG
2018-08-30 00:00:00,0.36,Dividend,TPVG
2018-11-29 00:00:00,0.36,Dividend,TPVG
2018-12-19 00:00:00,0.1,Dividend,TPVG
2019-03-19 00:00:00,0.36,Dividend,TPVG
2019-05-30 00:00:00,0.36,Dividend,TPVG
2019-08-29 00:00:00,0.36,Dividend,TPVG
2019-11-27 00:00:00,0.36,Dividend,TPVG
2014-03-27 00:00:00,0.38,Dividend,TSLX
2014-06-26 00:00:00,0.38,Dividend,TSLX
2014-09-26 00:00:00,0.38,Dividend,TSLX
2014-12-29 00:00:00,0.39,Dividend,TSLX
2015-03-27 00:00:00,0.39,Dividend,TSLX
2015-06-26 00:00:00,0.39,Dividend,TSLX
2015-09-28 00:00:00,0.39,Dividend,TSLX
2015-12-29 00:00:00,0.39,Dividend,TSLX
2016-03-29 00:00:00,0.39,Dividend,TSLX
2016-06-28 00:00:00,0.39,Dividend,TSLX
2016-09-28 00:00:00,0.39,Dividend,TSLX
2016-12-28 00:00:00,0.39,Dividend,TSLX
2017-03-29 00:00:00,0.39,Dividend,TSLX
2017-04-05 00:00:00,0.39,Dividend,TSLX
2017-05-26 00:00:00,0.04,Dividend,TSLX
2017-06-13 00:00:00,0.39,Dividend,TSLX
2017-08-29 00:00:00,0.09,Dividend,TSLX
2017-09-14 00:00:00,0.39,Dividend,TSLX
2017-11-29 00:00:00,0.06,Dividend,TSLX
2017-12-14 00:00:00,0.39,Dividend,TSLX
2018-02-27 00:00:00,0.03,Dividend,TSLX
2018-03-14 00:00:00,0.39,Dividend,TSLX
2018-05-30 00:00:00,0.06,Dividend,TSLX
2018-06-14 00:00:00,0.39,Dividend,TSLX
2018-08-30 00:00:00,0.08,Dividend,TSLX
2018-09-13 00:00:00,0.39,Dividend,TSLX
2018-11-29 00:00:00,0.05,Dividend,TSLX
2018-12-13 00:00:00,0.39,Dividend,TSLX
2019-02-27 00:00:00,0.12,Dividend,TSLX
2019-03-14 00:00:00,0.39,Dividend,TSLX
2019-05-30 00:00:00,0.01,Dividend,TSLX
2019-06-13 00:00:00,0.39,Dividend,TSLX
2019-08-29 00:00:00,0.04,Dividend,TSLX
2019-09-12 00:00:00,0.39,Dividend,TSLX
2019-11-27 00:00:00,0.08,Dividend,TSLX
2019-12-12 00:00:00,0.39,Dividend,TSLX
2009-12-29 00:00:00,0.3965367093858714,Dividend,TWO
2010-03-29 00:00:00,0.5490508283804373,Dividend,TWO
2010-06-28 00:00:00,0.5032965926820675,Dividend,TWO
2010-09-28 00:00:00,0.5948050640788071,Dividend,TWO
2010-12-15 00:00:00,0.6100564759782636,Dividend,TWO
2011-03-10 00:00:00,0.6100564759782636,Dividend,TWO
2011-06-22 00:00:00,0.6100564759782636,Dividend,TWO
2011-09-22 00:00:00,0.6100564759782636,Dividend,TWO
2011-12-22 00:00:00,0.6100564759782636,Dividend,TWO
2012-03-22 00:00:00,0.6100564759782636,Dividend,TWO
2012-06-20 00:00:00,0.6100564759782636,Dividend,TWO
2012-09-20 00:00:00,0.5490508283804373,Dividend,TWO
2012-12-27 00:00:00,0.8388276544701124,Dividend,TWO
2013-03-28 00:00:00,0.48804518078261083,Dividend,TWO
2013-06-26 00:00:00,0.5077805077805078,Dividend,TWO
2013-09-24 00:00:00,0.45864045864045866,Dividend,TWO
2013-12-24 00:00:00,0.42588042588042585,Dividend,TWO
2014-03-27 00:00:00,0.42588042588042585,Dividend,TWO
2014-06-30 00:00:00,0.42588042588042585,Dividend,TWO
2014-09-26 00:00:00,0.42588042588042585,Dividend,TWO
2014-12-26 00:00:00,0.42588042588042585,Dividend,TWO
2015-03-27 00:00:00,0.42588042588042585,Dividend,TWO
2015-06-26 00:00:00,0.42588042588042585,Dividend,TWO
2015-09-28 00:00:00,0.42588042588042585,Dividend,TWO
2015-12-28 00:00:00,0.42588042588042585,Dividend,TWO
